id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url,nutritional_info
1103,Bollería envasada,Caña de cacao Hacendado,100 g aprox.,"0,55 €",,https://prod-mercadona.imgix.net/images/1688889ad16fae9ac55f10817a7659ce.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/11f029cddf013886c72e5dc91d854571.jpg?fit=crop&h=600&w=600,"Caña de cacao Hacendado, 100 Gramos aprox., 0,55€ por Unidad"
1104,Bollería envasada,Rollo con sabor nata Hacendado,42 g aprox.,"0,23 €",,https://prod-mercadona.imgix.net/images/ca8cbfb7e6d96fb9f08d92255f14ea07.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/9644ce9040090ad1f08b126baa63911b.jpg?fit=crop&h=600&w=600,"Rollo con sabor nata Hacendado, 42 Gramos aprox., 0,23€ por Unidad"
1105,Bollería envasada,Rollo con sabor avellana Hacendado,42 g aprox.,"0,23 €",,https://prod-mercadona.imgix.net/images/ffc715075ff4ee5324d53962c8f17a20.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8a2337463b0afa670a60c214535dd408.jpg?fit=crop&h=600&w=600,"Rollo con sabor avellana Hacendado, 42 Gramos aprox., 0,23€ por Unidad"
1106,Bollería envasada,Hojaldre relleno de crema Hacendado sin azúcar añadido,80 g aprox.,"0,44 €",,https://prod-mercadona.imgix.net/images/9943267cdb623b0b913f5838465537f9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/af36d7139b268fa5a3b170d7ea91f453.jpg?fit=crop&h=600&w=600,"Hojaldre relleno de crema Hacendado sin azúcar añadido, 80 Gramos aprox., 0,44€ por Unidad"
1107,Bollería envasada,Hojaldre relleno de crema de cacao Hacendado,51 g aprox.,"0,28 €",,https://prod-mercadona.imgix.net/images/34355e3030fc84c21c3f0b111d5a3064.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0137073da6cf0e7ecc0f6fbc80e127fe.jpg?fit=crop&h=600&w=600,"Hojaldre relleno de crema de cacao Hacendado, 51 Gramos aprox., 0,28€ por Unidad"
1108,Mantequilla y margarina,Mantequilla sin sal añadida Hacendado,Tarrina 250 g,"2,60 €",,https://prod-mercadona.imgix.net/images/8c11c0b183629fa23a4860057686e794.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fabcec942cc55eef2132858abce1a52f.jpg?fit=crop&h=600&w=600,"Mantequilla sin sal añadida Hacendado, Tarrina, 250 Gramos, 2,60€ por Unidad"
1109,Mantequilla y margarina,Mantequilla sin sal añadida Hacendado,Pastilla 250 g,"2,25 €",,https://prod-mercadona.imgix.net/images/48232d267bc61b1c1f2d4c7a192fa37f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/220bb8703196e57a204ebb4100a7bd1b.jpg?fit=crop&h=600&w=600,"Mantequilla sin sal añadida Hacendado, Pastilla, 250 Gramos, 2,25€ por Unidad"
1110,Mantequilla y margarina,Mantequilla en porciones Hacendado sin sal añadida,"12 ud. x 12,5 g","2,05 €",,https://prod-mercadona.imgix.net/images/800490694b7b70ad433e2d6ba78a4b8e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0699d5134730c8a209c041466ad15129.jpg?fit=crop&h=600&w=600,"Mantequilla en porciones Hacendado sin sal añadida, 12 Unidades x 12,5 Gramos, 2,05€ por Pack"
1111,Mantequilla y margarina,Mantequilla con sal Hacendado,Pastilla 250 g,"2,25 €",,https://prod-mercadona.imgix.net/images/4c4ad20a9ebac8f92af9581840223d6f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f66043f7612da82e936754834e0a3426.jpg?fit=crop&h=600&w=600,"Mantequilla con sal Hacendado, Pastilla, 250 Gramos, 2,25€ por Unidad"
1112,Mantequilla y margarina,Mantequilla con sal Hacendado,Tarrina 250 g,"2,60 €",,https://prod-mercadona.imgix.net/images/e801657969dbb461a528968070340ffa.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/53ec83ba963b124e958a3744d348c1e1.jpg?fit=crop&h=600&w=600,"Mantequilla con sal Hacendado, Tarrina, 250 Gramos, 2,60€ por Unidad"
1113,Mantequilla y margarina,Mantequilla light Hacendado,Tarrina 250 g,"2,35 €",,https://prod-mercadona.imgix.net/images/bf35b4c7901193456fdaef3711070bb2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f4922e01ae4f3f741bf2baca9523ef33.jpg?fit=crop&h=600&w=600,"Mantequilla light Hacendado, Tarrina, 250 Gramos, 2,35€ por Unidad"
1114,Mantequilla y margarina,Mantequilla sin lactosa Hacendado,Tarrina 250 g,"2,65 €",,https://prod-mercadona.imgix.net/images/798d8bc0800bb32cfb0212e1dc9d804c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0448417297fe2a9450c48335421f4fda.jpg?fit=crop&h=600&w=600,"Mantequilla sin lactosa Hacendado, Tarrina, 250 Gramos, 2,65€ por Unidad"
1115,Mantequilla y margarina,Manteca de cerdo Mont-Palau para cocinar,Tarrina 400 g,"2,95 €",,https://prod-mercadona.imgix.net/images/42b8c8da45aef2e14be3983bab9500ea.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/35b28c4231dad3080c7e575be3946281.jpg?fit=crop&h=600&w=600,"Manteca de cerdo Mont-Palau para cocinar, Tarrina, 400 Gramos, 2,95€ por Unidad"
1116,Mantequilla y margarina,Margarina Hacendado,Tarrina 500 g,"1,50 €",,https://prod-mercadona.imgix.net/images/4b4e9f8bd089cca2a22395cebdd87a13.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3724ddb461b1dbc58082dd3dc899e1d3.jpg?fit=crop&h=600&w=600,"Margarina Hacendado, Tarrina, 500 Gramos, 1,50€ por Unidad"
1117,Mantequilla y margarina,Margarina Tulipán Original,Tarrina 400 g,"2,59 €",,https://prod-mercadona.imgix.net/images/3cceb0f1e6afce6f8c9571c9f5097156.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7749d029548183aa772865e769c7ea66.jpg?fit=crop&h=600&w=600,"Margarina Tulipán Original, Tarrina, 400 Gramos, 2,59€ por Unidad"
1118,Mantequilla y margarina,Margarina con sal Hacendado,Tarrina 500 g,"1,50 €",,https://prod-mercadona.imgix.net/images/04d9842e282309e84cf1b5fbb241180f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4fa2179673b4fcd242f87d9353be9282.jpg?fit=crop&h=600&w=600,"Margarina con sal Hacendado, Tarrina, 500 Gramos, 1,50€ por Unidad"
1119,Mantequilla y margarina,Margarina ligera Hacendado,Tarrina 500 g,"1,45 €",,https://prod-mercadona.imgix.net/images/8ab3558b3fa29363c210a64c1b3cab07.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/11ed5c54210033c8542e00505ef94b3a.jpg?fit=crop&h=600&w=600,"Margarina ligera Hacendado, Tarrina, 500 Gramos, 1,45€ por Unidad"
1120,Mantequilla y margarina,Margarina Flora Proactiv,Tarrina 225 g,"3,09 €",,https://prod-mercadona.imgix.net/images/ab4a5de85d9c4ec0deae8719d2bc2ffd.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6a90ec9bb04c901e06a20e7f308d9677.jpg?fit=crop&h=600&w=600,"Margarina Flora Proactiv, Tarrina, 225 Gramos, 3,09€ por Unidad"
1121,Mantequilla y margarina,Margarina 100% vegetal Hacendado,Tarrina 250 g,"1,60 €",,https://prod-mercadona.imgix.net/images/f72994ef2d7126ccb4172d452978fa21.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/89f7af0bacb46b6b1680801d621b7466.jpg?fit=crop&h=600&w=600,"Margarina 100% vegetal Hacendado, Tarrina, 250 Gramos, 1,60€ por Unidad"
1122,Mantequilla y margarina,Margarina Omega 3 Hacendado,Tarrina 500 g,"1,85 €",,https://prod-mercadona.imgix.net/images/df87fc53edae461927015c04ca30b198.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e58ef8e2da99ba351d23b9f71303fb42.jpg?fit=crop&h=600&w=600,"Margarina Omega 3 Hacendado, Tarrina, 500 Gramos, 1,85€ por Unidad"
1123,Mantequilla y margarina,Nata ligera para cocinar Hacendado,3 mini bricks x 200 ml,"1,75 €",,https://prod-mercadona.imgix.net/images/a889e74c8124bd110a748bc3ac8df440.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e84074585912de62428a5ad02b0d1bcd.jpg?fit=crop&h=600&w=600,"Nata ligera para cocinar Hacendado, 3 mini bricks x 200 Mililitros, 1,75€ por Pack"
1124,Mantequilla y margarina,Nata ligera para cocinar Hacendado,Brick 500 ml,"1,45 €",,https://prod-mercadona.imgix.net/images/f451d3695c8b94b17cb61540de841da8.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6553dc9f5fd8632e252d352bc240a0f7.jpg?fit=crop&h=600&w=600,"Nata ligera para cocinar Hacendado, Brick, 500 Mililitros, 1,45€ por Unidad"
1125,Mantequilla y margarina,Nata montada azucarada Hacendado,Spray 250 g,"1,65 €",,https://prod-mercadona.imgix.net/images/892e7e611df692289b064ebcf2a8c806.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7e09bafb14cb78e7e09e92234c748029.jpg?fit=crop&h=600&w=600,"Nata montada azucarada Hacendado, Spray, 250 Gramos, 1,65€ por Unidad"
1126,Mantequilla y margarina,Nata para montar Hacendado,Brick 500 ml,"1,90 €",,https://prod-mercadona.imgix.net/images/016b6b32c05e1f972273bf8dbf2b2f8a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/52ec214c2e7d4bdc3b0508dd44b6da5c.jpg?fit=crop&h=600&w=600,"Nata para montar Hacendado, Brick, 500 Mililitros, 1,90€ por Unidad"
1127,Mantequilla y margarina,Nata para montar Hacendado,3 mini bricks x 200 ml,"2,20 €",,https://prod-mercadona.imgix.net/images/26fcf650a59ea910185beb6bfb2f6a09.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/cd7dd5441d4b4affd39b5c1dff8f05f0.jpg?fit=crop&h=600&w=600,"Nata para montar Hacendado, 3 mini bricks x 200 Mililitros, 2,20€ por Pack"
1128,Mantequilla y margarina,Nata fresca para cocinar Hacendado,Tarrina 197 g,"1,30 €",,https://prod-mercadona.imgix.net/images/108f4b61a8ddeca7146ea3cf0622921d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/859e0a046b3b8cd81a0c09bb669c853c.jpg?fit=crop&h=600&w=600,"Nata fresca para cocinar Hacendado, Tarrina, 197 Gramos, 1,30€ por Unidad"
1129,Mantequilla y margarina,Leche evaporada Hacendado,3 mini bricks x 200 ml,"1,66 €",,https://prod-mercadona.imgix.net/images/33f37a73c984afed77963c2538b113e5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7c5c47173e2bab393a5a035b72cbad19.jpg?fit=crop&h=600&w=600,"Leche evaporada Hacendado, 3 mini bricks x 200 Mililitros, 1,66€ por Pack"
1130,Mantequilla y margarina,Crema de soja Hacendado,Brick 200 ml,"1,10 €",,https://prod-mercadona.imgix.net/images/6c9d1454ee4e642fc922098307da399a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/24abd6c62a86acb7e6f932d6b5c84b33.jpg?fit=crop&h=600&w=600,"Crema de soja Hacendado, Brick, 200 Mililitros, 1,10€ por Unidad"
1131,Mantequilla y margarina,Leche de coco Hacendado,Bote 400 ml,"1,45 €",,https://prod-mercadona.imgix.net/images/f0fe95bc35585423693e4f29869627fa.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6e377ff2b1b10d1c87e99625cd9212ed.jpg?fit=crop&h=600&w=600,"Leche de coco Hacendado, Bote, 400 Mililitros, 1,45€ por Unidad"
1132,Mantequilla y margarina,Nata ligera para cocinar sin lactosa Hacendado,3 mini bricks x 200 ml,"2,40 €",,https://prod-mercadona.imgix.net/images/442bc0275c0ae27e867b669130b6fefd.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7bbd079545ea166a5c3a10541109e63c.jpg?fit=crop&h=600&w=600,"Nata ligera para cocinar sin lactosa Hacendado, 3 mini bricks x 200 Mililitros, 2,40€ por Pack"
1133,Mantequilla y margarina,Salsa Bechamel Knorr,3 mini bricks x 200 ml,"2,55 €",,https://prod-mercadona.imgix.net/images/a2866ce78ee9ef4eb24eb443710109c0.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b37d5f9b70990b2b0a914f861d40dc6c.jpg?fit=crop&h=600&w=600,"Salsa Bechamel Knorr, 3 mini bricks x 200 Mililitros, 2,55€ por Pack"
1134,Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Nesquik,Paquete 1 kg,"6,95 €",,https://prod-mercadona.imgix.net/images/8361a762afe2ef8252bdf27771f7bb1d.jpeg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/942c302b289cfee3d01187ed8ec66127.jpeg?fit=crop&h=600&w=600,"Cacao soluble instantáneo Nesquik, Paquete, 1 Kilo, 6,95€ por Unidad"
1135,Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Nesquik,Bote 390 g,"3,95 €",,https://prod-mercadona.imgix.net/images/6ed9a1718561f766e2b232f3f88b1c92.jpeg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2f8dc8deb63a2e5bd1f916fc4291db89.jpeg?fit=crop&h=600&w=600,"Cacao soluble instantáneo Nesquik, Bote, 390 Gramos, 3,95€ por Unidad"
1136,Cacao soluble y chocolate a la taza,Cacao soluble ColaCao original,Bote 760 g,"6,99 €",,https://prod-mercadona.imgix.net/images/5b4b97d32121b70c073129d07dbaab24.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2e21709f0d67315cc0fe94e0a54afcc4.jpg?fit=crop&h=600&w=600,"Cacao soluble ColaCao original, Bote, 760 Gramos, 6,99€ por Unidad"
1137,Cacao soluble y chocolate a la taza,Cacao soluble ColaCao original,Bote 383 g,"4,39 €",,https://prod-mercadona.imgix.net/images/22cdf053d37e905dbd4b4a3ae6d59b58.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/462fc9472520b2a8873cb4897ed74142.jpg?fit=crop&h=600&w=600,"Cacao soluble ColaCao original, Bote, 383 Gramos, 4,39€ por Unidad"
1138,Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Hacendado,Bote 500 g,"2,80 €",,https://prod-mercadona.imgix.net/images/efed6c0c170f71ece9904f933fab0910.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2521074eb7712df5e6becf9c68f1a553.jpg?fit=crop&h=600&w=600,"Cacao soluble instantáneo Hacendado, Bote, 500 Gramos, 2,80€ por Unidad"
1139,Cacao soluble y chocolate a la taza,Cacao soluble Hacendado,Bote 1 kg,"4,85 €",,https://prod-mercadona.imgix.net/images/de55b4100bc073acfcf65889b36d86e9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6cd31ce76def6246dabb5200cffd7883.jpg?fit=crop&h=600&w=600,"Cacao soluble Hacendado, Bote, 1 Kilo, 4,85€ por Unidad"
1140,Cacao soluble y chocolate a la taza,Cacao soluble Hacendado,Bote 500 g,"2,80 €",,https://prod-mercadona.imgix.net/images/2b33f5365ca349b7daf6329fe7e3f1bd.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/50371d80b1bc63d43cae4e47a67a6cfe.jpg?fit=crop&h=600&w=600,"Cacao soluble Hacendado, Bote, 500 Gramos, 2,80€ por Unidad"
1141,Cacao soluble y chocolate a la taza,Cacao soluble ColaCao original,"Caja 2 bolsas (2,5 kg)","16,99 €",,https://prod-mercadona.imgix.net/images/441206ac0fbea25b2471a5dd4bc33b46.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fc1b1874a84213e2761012c69356757a.jpg?fit=crop&h=600&w=600,"Cacao soluble ColaCao original, Caja, 2 bolsas (2,5 kg), 16,99€ por Unidad"
1142,Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Nesquik,"Caja 2 bolsas (2,7 kg)","16,39 €",,https://prod-mercadona.imgix.net/images/52970231ca2855803ef838e3295b947a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/aafb9f4bba175c3cf0c8a215192d307d.jpg?fit=crop&h=600&w=600,"Cacao soluble instantáneo Nesquik, Caja, 2 bolsas (2,7 kg), 16,39€ por Unidad"
1143,Cacao soluble y chocolate a la taza,Cacao soluble instantáneo Hacendado,Caja 1 kg,"4,70 €",,https://prod-mercadona.imgix.net/images/1e1ff45672b1ea564048428bcdb34f20.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/09d36de2d3df16caf5097b739df83825.jpg?fit=crop&h=600&w=600,"Cacao soluble instantáneo Hacendado, Caja, 1 Kilo, 4,70€ por Unidad"
1144,Cacao soluble y chocolate a la taza,Cacao puro en polvo La Chocolatera,Bote 265 g,"4,95 €",,https://prod-mercadona.imgix.net/images/94188bdf66094f6583107e3bbbb1f22c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a8d729f246b627c7b6e4fdbaa2fb9da5.jpg?fit=crop&h=600&w=600,"Cacao puro en polvo La Chocolatera, Bote, 265 Gramos, 4,95€ por Unidad"
1145,Cacao soluble y chocolate a la taza,Chocolate líquido a la taza Hacendado,Brick 1 L,"2,35 €",,https://prod-mercadona.imgix.net/images/ba0a4a3958ff462e8b171ef08f6dce66.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e4ac1fc00b23f3cf83c837018dcc13c9.jpg?fit=crop&h=600&w=600,"Chocolate líquido a la taza Hacendado, Brick, 1 Litro, 2,35€ por Unidad"
1146,Cacao soluble y chocolate a la taza,Cacao en polvo a la taza Hacendado,Paquete 400 g,"1,85 €",,https://prod-mercadona.imgix.net/images/9ea94cd14bee28b1e71d5391c9c69013.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8427d3da780e25e20aaa54f35645cd43.jpg?fit=crop&h=600&w=600,"Cacao en polvo a la taza Hacendado, Paquete, 400 Gramos, 1,85€ por Unidad"
1147,Café molido y en grano,Café molido natural Hacendado,Paquete 500 g,"5,40 €",,https://prod-mercadona.imgix.net/images/231d6b6bd36c80c6f40830cbaf994775.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ef99a4606319762768a36a7e0ce974f9.jpg?fit=crop&h=600&w=600,"Café molido natural Hacendado, Paquete, 500 Gramos, 5,40€ por Unidad"
1148,Café molido y en grano,Café molido natural Hacendado,Paquete 250 g,"2,75 €",,https://prod-mercadona.imgix.net/images/dafa8cad2d04b38309dac7c9416e6eda.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/53e6736272fb9bff0620dec736bee61a.jpg?fit=crop&h=600&w=600,"Café molido natural Hacendado, Paquete, 250 Gramos, 2,75€ por Unidad"
1149,Café molido y en grano,Café molido mezcla fuerte Hacendado,Paquete 500 g,"5,60 €",,https://prod-mercadona.imgix.net/images/7d0429be9fca6b384d0e143d537fac1b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/cea16e6274dc7c51cd7c5a4d8d4cf4f3.jpg?fit=crop&h=600&w=600,"Café molido mezcla fuerte Hacendado, Paquete, 500 Gramos, 5,60€ por Unidad"
1150,Café molido y en grano,Café molido mezcla fuerte Hacendado,Paquete 250 g,"2,85 €",,https://prod-mercadona.imgix.net/images/d6dcf504efde3580dd42fcd49ee3b7b6.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ba6fb1365ac5c0ace314045eec0cb69c.jpg?fit=crop&h=600&w=600,"Café molido mezcla fuerte Hacendado, Paquete, 250 Gramos, 2,85€ por Unidad"
1151,Café molido y en grano,Café molido natural fuerte Hacendado,Paquete 500 g,"5,40 €",,https://prod-mercadona.imgix.net/images/3fdcac7e06535628aee7efcb81c29f9e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fabf88f73a2e9f479c61ad9fcd54d499.jpg?fit=crop&h=600&w=600,"Café molido natural fuerte Hacendado, Paquete, 500 Gramos, 5,40€ por Unidad"
1152,Café molido y en grano,Café molido natural fuerte Hacendado,Paquete 250 g,"2,75 €",,https://prod-mercadona.imgix.net/images/f0c526ca6dd9af627b361f94dab4940b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/83ac77ec814a170979186bc237cd78f7.jpg?fit=crop&h=600&w=600,"Café molido natural fuerte Hacendado, Paquete, 250 Gramos, 2,75€ por Unidad"
1153,Café molido y en grano,Café molido descafeinado natural Hacendado,Paquete 500 g,"5,60 €",,https://prod-mercadona.imgix.net/images/4bdfd8442e82a5e3b09fd13ddfa537e4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f0207938743c9a5ecda8871e9bbcff6e.jpg?fit=crop&h=600&w=600,"Café molido descafeinado natural Hacendado, Paquete, 500 Gramos, 5,60€ por Unidad"
1154,Café molido y en grano,Café molido descafeinado natural Hacendado,Paquete 250 g,"2,85 €",,https://prod-mercadona.imgix.net/images/74cec17886354a74909478f5b5c54674.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ebbe86cb4ba641a52ebfa8a2c016ca1c.jpg?fit=crop&h=600&w=600,"Café molido descafeinado natural Hacendado, Paquete, 250 Gramos, 2,85€ por Unidad"
1155,Café molido y en grano,Café molido natural Bonka,Paquete 250 g,"4,95 €",,https://prod-mercadona.imgix.net/images/265fac05645d7747316a898597bedd6e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/af86ac2ce5998dcedea342caedfe7d15.jpg?fit=crop&h=600&w=600,"Café molido natural Bonka, Paquete, 250 Gramos, 4,95€ por Unidad"
1156,Café molido y en grano,Café molido natural Cafés Valiente,Paquete 250 g,"4,90 €",,https://prod-mercadona.imgix.net/images/c7bb30cc29919d10e1877219fbf12bea.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2f68e4467729d6220267a6ed17367328.jpg?fit=crop&h=600&w=600,"Café molido natural Cafés Valiente, Paquete, 250 Gramos, 4,90€ por Unidad"
1157,Café molido y en grano,Café molido natural Hacendado Espresso,Paquete 250 g,"3,60 €",,https://prod-mercadona.imgix.net/images/63b870064b00ff5968c914df3c567628.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/81d6159fd18afba6dc1230eb000c4071.jpg?fit=crop&h=600&w=600,"Café molido natural Hacendado Espresso, Paquete, 250 Gramos, 3,60€ por Unidad"
1158,Café molido y en grano,Café molido mezcla Hacendado Espresso,Paquete 250 g,"3,60 €",,https://prod-mercadona.imgix.net/images/7ea9f408671412726863254ee170b8e9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b64bb26cbb728e968af8afe38361235e.jpg?fit=crop&h=600&w=600,"Café molido mezcla Hacendado Espresso, Paquete, 250 Gramos, 3,60€ por Unidad"
1159,Café molido y en grano,Café molido Colombia Hacendado,Paquete 250 g,"3,60 €",,https://prod-mercadona.imgix.net/images/d218be078fc9e16de47cfebaba8426e4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/218c36334e50cc3e822353ef190801f6.jpg?fit=crop&h=600&w=600,"Café molido Colombia Hacendado, Paquete, 250 Gramos, 3,60€ por Unidad"
1160,Café molido y en grano,Café molido descafeinado Hacendado Espresso,Paquete 250 g,"3,80 €",,https://prod-mercadona.imgix.net/images/a0e24db78ab031ede34f7e11a6fdc5be.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/18c15fa0f76a3d46e102686118696ba4.jpg?fit=crop&h=600&w=600,"Café molido descafeinado Hacendado Espresso, Paquete, 250 Gramos, 3,80€ por Unidad"
1161,Café molido y en grano,Café molido mezcla Marcilla crème express,Caja 250 g,"5,45 €",,https://prod-mercadona.imgix.net/images/4cd907914e980e53265e3a44a49a0379.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8f4afefd23cbcea2032fc2aaa1f76916.jpg?fit=crop&h=600&w=600,"Café molido mezcla Marcilla crème express, Caja, 250 Gramos, 5,45€ por Unidad"
